media_r,media_g,media_b,std_r,std_g,std_b,mean_gb,std_mg,density,dissimilarity_dist0_ang0,dissimilarity_dist0_ang1,dissimilarity_dist0_ang2,dissimilarity_dist0_ang3,dissimilarity_dist1_ang0,dissimilarity_dist1_ang1,dissimilarity_dist1_ang2,dissimilarity_dist1_ang3,dissimilarity_dist2_ang0,dissimilarity_dist2_ang1,dissimilarity_dist2_ang2,dissimilarity_dist2_ang3,dissimilarity_dist3_ang0,dissimilarity_dist3_ang1,dissimilarity_dist3_ang2,dissimilarity_dist3_ang3,dissimilarity_dist4_ang0,dissimilarity_dist4_ang1,dissimilarity_dist4_ang2,dissimilarity_dist4_ang3,correlation_dist0_ang0,correlation_dist0_ang1,correlation_dist0_ang2,correlation_dist0_ang3,correlation_dist1_ang0,correlation_dist1_ang1,correlation_dist1_ang2,correlation_dist1_ang3,correlation_dist2_ang0,correlation_dist2_ang1,correlation_dist2_ang2,correlation_dist2_ang3,correlation_dist3_ang0,correlation_dist3_ang1,correlation_dist3_ang2,correlation_dist3_ang3,correlation_dist4_ang0,correlation_dist4_ang1,correlation_dist4_ang2,correlation_dist4_ang3,contrast_dist0_ang0,contrast_dist0_ang1,contrast_dist0_ang2,contrast_dist0_ang3,contrast_dist1_ang0,contrast_dist1_ang1,contrast_dist1_ang2,contrast_dist1_ang3,contrast_dist2_ang0,contrast_dist2_ang1,contrast_dist2_ang2,contrast_dist2_ang3,contrast_dist3_ang0,contrast_dist3_ang1,contrast_dist3_ang2,contrast_dist3_ang3,contrast_dist4_ang0,contrast_dist4_ang1,contrast_dist4_ang2,contrast_dist4_ang3,energy_dist0_ang0,energy_dist0_ang1,energy_dist0_ang2,energy_dist0_ang3,energy_dist1_ang0,energy_dist1_ang1,energy_dist1_ang2,energy_dist1_ang3,energy_dist2_ang0,energy_dist2_ang1,energy_dist2_ang2,energy_dist2_ang3,energy_dist3_ang0,energy_dist3_ang1,energy_dist3_ang2,energy_dist3_ang3,energy_dist4_ang0,energy_dist4_ang1,energy_dist4_ang2,energy_dist4_ang3,homogeneity_dist0_ang0,homogeneity_dist0_ang1,homogeneity_dist0_ang2,homogeneity_dist0_ang3,homogeneity_dist1_ang0,homogeneity_dist1_ang1,homogeneity_dist1_ang2,homogeneity_dist1_ang3,homogeneity_dist2_ang0,homogeneity_dist2_ang1,homogeneity_dist2_ang2,homogeneity_dist2_ang3,homogeneity_dist3_ang0,homogeneity_dist3_ang1,homogeneity_dist3_ang2,homogeneity_dist3_ang3,homogeneity_dist4_ang0,homogeneity_dist4_ang1,homogeneity_dist4_ang2,homogeneity_dist4_ang3,asm_dist0_ang0,asm_dist0_ang1,asm_dist0_ang2,asm_dist0_ang3,asm_dist1_ang0,asm_dist1_ang1,asm_dist1_ang2,asm_dist1_ang3,asm_dist2_ang0,asm_dist2_ang1,asm_dist2_ang2,asm_dist2_ang3,asm_dist3_ang0,asm_dist3_ang1,asm_dist3_ang2,asm_dist3_ang3,asm_dist4_ang0,asm_dist4_ang1,asm_dist4_ang2,asm_dist4_ang3,indice,prediction,max_proba,2da_proba_max,dif_proba,prediction_actual_dif,prediction_actual_conjunta
216.906675,227.162022,249.360985,7.536154,8.047312,5.96859,147.96694946289062,126.74246215820312,0.0032,6.873864,9.885781,8.123804,5.117936,7.496843,3.858721,3.858721,3.662393,4.306162,4.196622,6.764039,10.001742,8.459845,5.25061,7.413383,9.382558,9.382558,5.35409,10.240693,6.497297,0.633358,0.229812,0.3605,0.589803,0.293754,0.870801,0.870801,0.858529,0.790212,0.767567,0.646956,0.226052,0.336496,0.588213,0.324363,0.298487,0.298487,0.570813,-0.122764,0.296668,74.527273,147.400932,115.808014,71.133907,119.88447,24.612209,24.612209,23.318071,29.705392,28.791216,72.758366,150.573171,122.892921,73.898171,118.236398,135.324419,135.324419,75.595849,188.842747,119.244595,0.044791,0.045149,0.043801,0.050673,0.04456,0.053671,0.053671,0.055319,0.05173,0.052605,0.044263,0.045467,0.043237,0.049141,0.044178,0.046068,0.046068,0.049884,0.044626,0.047247,0.133102,0.082147,0.118393,0.202385,0.133376,0.238616,0.238616,0.256264,0.214265,0.21107,0.13379,0.075423,0.102246,0.195726,0.138891,0.099424,0.099424,0.195665,0.089235,0.15827,0.002006,0.002038,0.001919,0.002568,0.001986,0.002881,0.002881,0.00306,0.002676,0.002767,0.001959,0.002067,0.001869,0.002415,0.001952,0.002122,0.002122,0.002488,0.001991,0.002232,10.0,4,0.84584126984127,0.06828571428571427,0.7775555555555557,4,4
208.833878,202.883584,230.561805,19.213029,37.401812,26.92074,472.0072021484375,505.6871337890625,0.123,7.641798,12.261616,13.868285,15.050211,18.558983,4.852376,4.852376,5.857672,7.032705,7.857558,7.691242,12.380446,13.956928,15.017553,18.424441,11.552073,11.552073,14.121164,20.991131,25.125581,0.938497,0.842216,0.779039,0.720172,0.621136,0.975395,0.975395,0.954505,0.927659,0.901709,0.937614,0.839342,0.779636,0.725608,0.628589,0.854989,0.854989,0.744862,0.549948,0.396136,119.950099,310.070707,437.532541,558.190803,760.635823,48.377149,48.377149,90.947619,147.232262,203.608721,121.602177,315.62462,436.674105,548.442021,748.265139,284.927199,284.927199,508.935979,912.045455,1242.473256,0.031594,0.028927,0.028048,0.029373,0.027374,0.035732,0.035732,0.034017,0.03236,0.03136,0.032126,0.029636,0.028176,0.029709,0.027454,0.029253,0.029253,0.029877,0.02692,0.026917,0.160136,0.105663,0.114493,0.130963,0.096288,0.212414,0.212414,0.198476,0.183038,0.179299,0.159276,0.10861,0.100036,0.129919,0.096094,0.119854,0.119854,0.129683,0.080949,0.085967,0.000998,0.000837,0.000787,0.000863,0.000749,0.001277,0.001277,0.001157,0.001047,0.000983,0.001032,0.000878,0.000794,0.000883,0.000754,0.000856,0.000856,0.000893,0.000725,0.000725,11.0,4,0.8104728604728606,0.03701631701631701,0.7734565434565436,4,4
233.689415,243.832869,252.210306,6.236153,6.288109,3.814509,123.6065444946289,86.92588806152344,0.0007,5.451852,7.768889,6.865359,4.820202,6.547917,3.188763,3.188763,3.074419,3.601541,3.595713,5.349509,7.753614,6.764479,4.767304,6.392568,7.328914,7.328914,4.966113,7.745798,5.824095,0.444225,-0.118158,0.064435,0.424442,0.172195,0.788009,0.788009,0.799597,0.727752,0.721341,0.452833,-0.119584,0.057682,0.428716,0.186637,-0.018421,-0.018421,0.403904,-0.15866,0.234009,47.864198,95.60381,79.394771,48.208754,69.43125,17.946338,17.946338,16.677076,22.065126,22.080562,46.590295,94.605908,78.530245,47.459459,66.993919,86.154672,86.154672,49.601329,95.703782,62.833703,0.055699,0.053862,0.052925,0.061307,0.053486,0.068444,0.068444,0.069884,0.066468,0.065941,0.056504,0.055383,0.053783,0.061699,0.054774,0.054392,0.054392,0.059337,0.054884,0.056752,0.174734,0.122289,0.134298,0.21582,0.138824,0.294871,0.294871,0.300428,0.254045,0.253298,0.178602,0.127047,0.140627,0.209034,0.14207,0.14176,0.14176,0.199013,0.124596,0.171948,0.003102,0.002901,0.002801,0.003759,0.002861,0.004685,0.004685,0.004884,0.004418,0.004348,0.003193,0.003067,0.002893,0.003807,0.003,0.002958,0.002958,0.003521,0.003012,0.003221,12.0,4,0.8447142857142858,0.05869047619047619,0.7860238095238096,4,4
236.277354,246.266327,253.676845,4.866174,4.787634,2.148806,100.901611328125,66.29585266113281,0.0004,2.510811,3.470833,3.488571,3.355147,3.675,2.302148,2.302148,2.527778,2.906564,3.291667,2.49865,3.783241,3.77027,3.517544,4.131579,3.10395,3.10395,3.124269,3.969112,4.340686,0.736666,0.565512,0.591314,0.631008,0.553861,0.820742,0.820742,0.780824,0.700251,0.611818,0.737667,0.468592,0.499946,0.58552,0.416077,0.603535,0.603535,0.665206,0.438569,0.375994,14.339189,23.483333,22.14,20.022794,24.050758,9.441441,9.441441,11.137427,14.804633,18.695261,13.711876,27.105956,24.845661,20.154971,28.008271,20.878032,20.878032,16.995614,27.748263,30.147876,0.084863,0.071679,0.070747,0.071231,0.070079,0.083082,0.083082,0.08126,0.078372,0.075299,0.08417,0.07101,0.070898,0.071645,0.069987,0.077104,0.077104,0.073644,0.06958,0.068596,0.398897,0.2894,0.27502,0.267913,0.249275,0.361247,0.361247,0.329946,0.304801,0.273442,0.388576,0.257922,0.237043,0.237,0.210638,0.341567,0.341567,0.283083,0.238475,0.206167,0.007202,0.005138,0.005005,0.005074,0.004911,0.006903,0.006903,0.006603,0.006142,0.00567,0.007085,0.005042,0.005026,0.005133,0.004898,0.005945,0.005945,0.005423,0.004841,0.004705,13.0,4,0.9404761904761904,0.04333333333333333,0.897142857142857,4,4
219.428844,232.638501,246.571156,26.394374,26.646151,19.008918,238.9720458984375,275.6146240234375,0.0305,4.705824,7.067073,7.239751,6.795334,8.291057,3.571429,3.571429,3.73985,4.577828,4.971798,4.9565,7.541026,7.884737,7.731892,9.416111,6.595408,6.595408,7.056624,10.137738,10.336075,0.971563,0.935161,0.920242,0.905434,0.862758,0.982765,0.982765,0.974922,0.957203,0.939084,0.967128,0.919017,0.890463,0.856994,0.787606,0.938333,0.938333,0.892695,0.780115,0.680868,39.010453,86.431911,103.329009,119.358431,169.084553,22.362245,22.362245,29.672543,45.842105,58.603995,43.8965,102.852821,132.802632,165.940541,236.511667,80.191327,80.191327,129.225427,248.396417,345.967098,0.051307,0.048271,0.047823,0.050403,0.048319,0.056917,0.056917,0.059462,0.055513,0.05522,0.050999,0.048768,0.048713,0.051277,0.048621,0.049284,0.049284,0.051321,0.048754,0.05,0.204372,0.132448,0.130104,0.181306,0.141921,0.25364,0.25364,0.267202,0.229514,0.218688,0.202103,0.125914,0.140897,0.180795,0.143702,0.168239,0.168239,0.188585,0.130272,0.158274,0.002632,0.00233,0.002287,0.00254,0.002335,0.00324,0.00324,0.003536,0.003082,0.003049,0.002601,0.002378,0.002373,0.002629,0.002364,0.002429,0.002429,0.002634,0.002377,0.0025,14.0,4,0.7364242424242424,0.12244444444444444,0.613979797979798,4,4
160.327878,170.056692,193.894214,43.51038,46.717047,48.782511,519.9772338867188,458.83837890625,0.149,5.259804,9.381727,12.575448,15.180828,17.553476,5.314167,5.314167,8.15762,10.879529,13.185816,6.546939,11.309454,14.876276,18.063396,20.869565,8.786667,8.786667,13.954407,17.920743,21.208511,0.989442,0.966039,0.937284,0.90799,0.878795,0.985148,0.985148,0.959126,0.929489,0.902823,0.984288,0.95274,0.920365,0.888159,0.855015,0.970715,0.970715,0.928995,0.885244,0.83241,65.57598,208.272841,380.424552,553.466667,724.198752,91.974167,91.974167,248.82805,422.575181,575.23026,98.61551,295.237818,494.968963,691.89492,892.728483,181.2875,181.2875,431.62614,685.602808,987.079905,0.032581,0.027194,0.025848,0.025443,0.024766,0.031502,0.031502,0.028897,0.027323,0.02621,0.030183,0.026307,0.025202,0.023781,0.023076,0.02779,0.02779,0.02556,0.02398,0.022891,0.248626,0.155674,0.121591,0.114191,0.096648,0.233296,0.233296,0.186823,0.147422,0.125951,0.217153,0.138063,0.1175,0.091339,0.078866,0.178322,0.178322,0.127038,0.104802,0.096954,0.001062,0.00074,0.000668,0.000647,0.000613,0.000992,0.000992,0.000835,0.000747,0.000687,0.000911,0.000692,0.000635,0.000566,0.000533,0.000772,0.000772,0.000653,0.000575,0.000524,15.0,4,0.5892762237762237,0.12113286713286714,0.46814335664335655,4,4
69.839286,63.581633,80.299745,22.226104,22.152065,21.600399,345.5975646972656,345.6575622558594,0.0606,4.334235,7.674419,10.229155,12.294186,14.100775,5.69103,5.69103,9.291521,11.788415,13.83141,4.588745,8.032705,10.432386,12.181235,13.829545,5.869878,5.869878,9.055749,11.046951,13.052564,0.978621,0.93058,0.875081,0.819942,0.762455,0.964104,0.964104,0.900175,0.839065,0.782099,0.977096,0.929594,0.880003,0.835432,0.790756,0.95615,0.95615,0.883856,0.815196,0.74633,44.854516,141.009967,246.563812,346.280233,446.204532,73.943522,73.943522,194.702671,296.831098,379.625,48.983766,148.204545,248.467614,335.492424,421.596292,90.827796,90.827796,231.706156,357.572561,479.152564,0.049161,0.041014,0.038048,0.037025,0.035604,0.044338,0.044338,0.037673,0.035502,0.03294,0.049757,0.040691,0.038208,0.036355,0.035086,0.04562,0.04562,0.040899,0.04017,0.039534,0.279095,0.181278,0.146564,0.130992,0.12172,0.223647,0.223647,0.155065,0.129063,0.118281,0.279946,0.186729,0.150798,0.128764,0.11638,0.262014,0.262014,0.199881,0.194132,0.171124,0.002417,0.001682,0.001448,0.001371,0.001268,0.001966,0.001966,0.001419,0.00126,0.001085,0.002476,0.001656,0.00146,0.001322,0.001231,0.002081,0.002081,0.001673,0.001614,0.001563,16.0,5,0.31459268509268506,0.2880347985347985,0.026557886557886545,5,5
43.657201,36.400947,50.306288,5.207214,3.914678,4.142186,119.46517944335938,100.57554626464844,0.0014,2.108225,3.413068,4.022676,4.391986,4.783333,2.735588,2.735588,3.959884,4.35409,4.616816,2.18916,3.582222,4.277493,4.699415,4.996396,3.068182,3.068182,4.467442,4.893773,5.100128,0.90609,0.748115,0.604123,0.488913,0.38624,0.856903,0.856903,0.681026,0.55672,0.437781,0.905778,0.748347,0.619962,0.518358,0.43432,0.809565,0.809565,0.54987,0.413154,0.351093,10.265152,26.905869,41.00907,50.908827,59.105952,15.621397,15.621397,34.008721,45.672772,55.213736,10.537127,28.178889,42.618234,54.122807,63.962162,20.814302,20.814302,48.309302,61.481074,66.064185,0.097353,0.081613,0.079188,0.078298,0.077179,0.086908,0.086908,0.078121,0.079394,0.078761,0.095567,0.080442,0.077324,0.075649,0.075065,0.083152,0.083152,0.076692,0.075909,0.075392,0.401665,0.274609,0.250455,0.245957,0.22838,0.325977,0.325977,0.243061,0.242717,0.228229,0.395789,0.267489,0.237984,0.230339,0.223743,0.294239,0.294239,0.222858,0.221064,0.220452,0.009478,0.006661,0.006271,0.006131,0.005957,0.007553,0.007553,0.006103,0.006303,0.006203,0.009133,0.006471,0.005979,0.005723,0.005635,0.006914,0.006914,0.005882,0.005762,0.005684,17.0,9,0.9171057737760988,0.03426936026936027,0.8828364135067386,9,9
36.2744,54.2216,35.1616,8.791854,11.927032,6.38206,213.48480224609375,130.4251708984375,0.004,2.818283,4.683761,5.863636,6.659511,7.358974,4.001716,4.001716,6.21021,7.722222,8.837209,3.298432,5.557792,7.049054,8.315502,9.410513,4.339817,4.339817,6.4997,7.651515,8.592691,0.941046,0.841163,0.751312,0.678572,0.608324,0.895049,0.895049,0.740259,0.59247,0.44079,0.927063,0.794086,0.6636,0.529501,0.389309,0.873171,0.873171,0.701313,0.583618,0.481097,16.930881,44.641595,67.784382,84.47585,99.006105,30.156178,30.156178,73.469069,112.006313,148.057143,21.048712,59.393329,96.328014,132.800608,168.917397,36.375286,36.375286,83.568769,111.496212,130.442525,0.05561,0.045178,0.041928,0.039272,0.038398,0.046641,0.046641,0.04047,0.037705,0.03698,0.05092,0.04167,0.039248,0.036937,0.035834,0.04608,0.04608,0.03958,0.037556,0.036702,0.327158,0.210651,0.170386,0.156587,0.140289,0.235501,0.235501,0.165558,0.132464,0.115672,0.286196,0.184232,0.143361,0.121745,0.106551,0.213856,0.213856,0.162315,0.132741,0.117298,0.003092,0.002041,0.001758,0.001542,0.001474,0.002175,0.002175,0.001638,0.001422,0.001368,0.002593,0.001736,0.00154,0.001364,0.001284,0.002123,0.002123,0.001567,0.00141,0.001347,18.0,0,0.47316542769765635,0.21090358601081619,0.2622618416868402,0,0
50.660627,80.576307,32.188153,16.58192,19.050682,11.23624,477.25506591796875,282.0932922363281,0.0557,4.707815,8.17449,10.579278,12.429108,14.018753,6.550813,6.550813,10.909043,14.036232,16.159064,5.003472,8.831307,11.757764,14.073545,15.787879,6.895325,6.895325,11.232979,14.22854,16.380702,0.939386,0.817423,0.691134,0.575598,0.466366,0.886406,0.886406,0.683088,0.481711,0.314997,0.92838,0.780736,0.618613,0.468276,0.345375,0.874343,0.874343,0.664508,0.470214,0.312999,38.627178,115.968367,195.238619,266.873792,333.072256,72.365854,72.365854,200.457979,325.320513,427.239766,45.865575,139.994428,243.18323,339.082011,417.556277,80.23374,80.23374,213.587234,336.200669,434.773684,0.033589,0.027856,0.025986,0.024943,0.024857,0.029531,0.029531,0.025818,0.024412,0.023941,0.033291,0.027381,0.025494,0.02455,0.024015,0.029223,0.029223,0.025788,0.024719,0.024575,0.209966,0.133285,0.09917,0.089664,0.082758,0.147224,0.147224,0.10275,0.071114,0.058863,0.206618,0.125203,0.097509,0.078044,0.069874,0.141583,0.141583,0.093211,0.074522,0.063468,0.001128,0.000776,0.000675,0.000622,0.000618,0.000872,0.000872,0.000667,0.000596,0.000573,0.001108,0.00075,0.00065,0.000603,0.000577,0.000854,0.000854,0.000665,0.000611,0.000604,19.0,0,0.9180104281447632,0.04537192934781279,0.8726384987969504,0,0
47.891986,72.073868,33.264808,14.337647,19.136775,10.90374,355.0836181640625,237.8776397705078,0.0279,4.074422,6.934531,9.04878,10.738482,12.120557,5.605769,5.605769,8.919028,11.128023,12.819069,4.680625,7.903205,10.044079,11.700676,13.046528,6.135897,6.135897,9.333333,10.941679,12.176426,0.933305,0.804707,0.668866,0.539461,0.41936,0.876704,0.876704,0.679731,0.487279,0.312322,0.91369,0.751153,0.590386,0.446514,0.313168,0.852331,0.852331,0.646795,0.515071,0.418166,29.392745,84.713736,140.857614,192.001355,239.365157,54.149359,54.149359,138.813765,220.004267,290.301051,38.188125,109.814744,181.0375,244.835811,301.610417,64.676923,64.676923,151.450742,203.458037,239.008258,0.042006,0.035006,0.032864,0.031539,0.03063,0.037444,0.037444,0.032901,0.032033,0.031294,0.040124,0.033689,0.031808,0.03086,0.030682,0.036262,0.036262,0.03256,0.031974,0.031303,0.232723,0.150088,0.106993,0.088079,0.075917,0.178824,0.178824,0.120406,0.101791,0.077606,0.199528,0.125789,0.11147,0.088987,0.083595,0.157651,0.157651,0.10175,0.103445,0.087566,0.001765,0.001225,0.00108,0.000995,0.000938,0.001402,0.001402,0.001082,0.001026,0.000979,0.00161,0.001135,0.001012,0.000952,0.000941,0.001315,0.001315,0.00106,0.001022,0.00098,20.0,0,0.9065898553185104,0.04585331441893983,0.8607365408995706,0,0
51.538517,81.954644,33.282217,14.348917,17.327576,9.570449,367.00360107421875,263.35498046875,0.0173,3.937576,6.683218,8.729328,10.334884,11.712038,5.425439,5.425439,8.592617,10.551389,12.230769,4.321123,7.225141,9.071154,10.42998,11.654521,5.7099,5.7099,8.86882,10.785417,12.235897,0.923367,0.774896,0.618356,0.467648,0.315431,0.855958,0.855958,0.618156,0.400387,0.199603,0.905676,0.721953,0.539761,0.376943,0.227458,0.836767,0.836767,0.589032,0.385262,0.204191,27.485924,79.168448,131.474806,180.365449,228.748974,51.722431,51.722431,133.71325,203.761111,266.682051,34.28083,100.144465,163.707051,220.840237,272.940621,58.51817,58.51817,142.773896,205.68125,259.70989,0.046385,0.038613,0.035799,0.034838,0.03361,0.041227,0.041227,0.037237,0.035934,0.035207,0.045733,0.038779,0.037339,0.036342,0.035104,0.041125,0.041125,0.037041,0.036061,0.034735,0.25483,0.168269,0.119943,0.102917,0.093243,0.18593,0.18593,0.129503,0.10841,0.089439,0.228555,0.157391,0.130477,0.123485,0.106061,0.180533,0.180533,0.132557,0.106076,0.091846,0.002152,0.001491,0.001282,0.001214,0.00113,0.0017,0.0017,0.001387,0.001291,0.00124,0.002091,0.001504,0.001394,0.001321,0.001232,0.001691,0.001691,0.001372,0.0013,0.001207,21.0,0,0.7873838598669891,0.10930562871459827,0.6780782311523909,0,0
34.880443,57.191607,26.359462,13.339852,18.489852,8.202929,343.1306457519531,204.4925994873047,0.0111,3.807857,6.538971,8.552273,10.132813,11.462903,5.282784,5.282784,8.573529,11.217854,13.582465,4.326923,7.458333,9.772523,11.584877,13.17381,5.668132,5.668132,8.890867,10.60688,11.963542,0.940745,0.833968,0.728789,0.632045,0.53325,0.896552,0.896552,0.722354,0.543581,0.366853,0.926952,0.777204,0.619845,0.473379,0.34293,0.868041,0.868041,0.682197,0.557204,0.454447,25.916429,73.034559,120.464394,165.153125,211.6,45.083516,45.083516,120.714396,198.652744,276.070312,31.966524,96.927632,164.428679,226.424383,281.018254,57.515751,57.515751,138.172601,192.687142,237.638889,0.039962,0.032994,0.030708,0.029662,0.029433,0.035454,0.035454,0.030511,0.02891,0.028836,0.038027,0.032076,0.030264,0.029153,0.028917,0.034862,0.034862,0.031809,0.030458,0.030456,0.240908,0.142271,0.111196,0.09521,0.083895,0.169301,0.169301,0.119322,0.086967,0.054965,0.20491,0.136221,0.103342,0.085551,0.071705,0.180941,0.180941,0.112724,0.112132,0.099268,0.001597,0.001089,0.000943,0.00088,0.000866,0.001257,0.001257,0.000931,0.000836,0.000832,0.001446,0.001029,0.000916,0.00085,0.000836,0.001215,0.001215,0.001012,0.000928,0.000928,22.0,0,0.8251223616560561,0.08197865213997396,0.7431437095160822,0,0
30.348921,57.095324,29.276079,8.084125,9.804927,6.890996,280.6969299316406,182.76971435546875,0.0004,3.749419,6.335714,7.914024,8.976875,9.863462,4.70006,4.70006,7.353383,8.900461,9.890972,3.811189,6.32177,7.850123,8.787247,9.328571,5.36136,5.36136,7.975564,9.087673,9.857639,0.922937,0.779754,0.648137,0.541827,0.445228,0.879833,0.879833,0.706958,0.565994,0.456231,0.922054,0.790595,0.682806,0.60889,0.566894,0.846962,0.846962,0.660064,0.557668,0.485745,24.50407,69.747619,110.572561,142.096875,169.673718,38.013119,38.013119,91.898496,134.479895,165.717361,24.74359,66.148325,99.670762,122.474116,135.455844,48.421586,48.421586,106.559524,136.636783,155.575694,0.043356,0.035883,0.033791,0.03373,0.032607,0.039098,0.039098,0.03477,0.033219,0.032691,0.043003,0.03561,0.03332,0.032667,0.032458,0.038647,0.038647,0.033631,0.033622,0.033369,0.239592,0.153002,0.129597,0.127821,0.112054,0.202539,0.202539,0.128303,0.117049,0.099334,0.235397,0.157862,0.115798,0.105865,0.09974,0.170554,0.170554,0.122833,0.112542,0.098634,0.00188,0.001288,0.001142,0.001138,0.001063,0.001529,0.001529,0.001209,0.001104,0.001069,0.001849,0.001268,0.00111,0.001067,0.001054,0.001494,0.001494,0.001131,0.00113,0.001114,23.0,0,0.5459302453818583,0.16692384497223206,0.37900640040962624,0,0
48.229304,84.73456,25.513798,11.57314,13.609312,9.476862,378.4868469238281,245.3004608154297,0.0289,4.818861,8.123864,10.246569,11.695324,12.709494,6.095714,6.095714,9.427576,11.427604,12.717949,4.905581,8.127195,10.15843,11.426522,12.270981,6.919048,6.919048,10.42011,12.163542,12.969449,0.885194,0.665194,0.471279,0.334381,0.234809,0.817243,0.817243,0.535731,0.310368,0.153789,0.883934,0.678549,0.496312,0.357585,0.25778,0.773118,0.773118,0.464545,0.276282,0.178466,41.615313,120.231946,188.727941,236.224233,268.377193,64.796667,64.796667,158.87108,229.160938,273.020185,41.735349,113.025154,173.968508,218.287481,249.761375,80.5,80.5,183.643604,241.796875,268.179487,0.038647,0.031933,0.02993,0.029825,0.029262,0.035595,0.035595,0.031127,0.030707,0.030685,0.038012,0.031763,0.029962,0.029883,0.029727,0.033577,0.033577,0.030214,0.029847,0.030524,0.203507,0.125808,0.101163,0.091119,0.074694,0.164301,0.164301,0.117205,0.086913,0.073834,0.194513,0.127213,0.095994,0.091484,0.087166,0.134755,0.134755,0.093487,0.081801,0.071796,0.001494,0.00102,0.000896,0.00089,0.000856,0.001267,0.001267,0.000969,0.000943,0.000942,0.001445,0.001009,0.000898,0.000893,0.000884,0.001127,0.001127,0.000913,0.000891,0.000932,24.0,0,0.7211624338826722,0.17526860055189977,0.5458938333307725,0,0
51.842576,85.802027,32.300537,16.925817,20.142401,17.403632,538.176513671875,443.0692443847656,0.0763,7.781278,13.582428,17.561517,20.379017,22.683092,8.372789,8.372789,13.829545,17.390401,19.516563,6.730222,11.742273,14.887907,16.929048,18.503902,10.893878,10.893878,17.344697,21.295398,23.766046,0.967486,0.892573,0.805487,0.720636,0.640187,0.967381,0.967381,0.903803,0.839343,0.784724,0.978073,0.93183,0.886402,0.851284,0.823008,0.933719,0.933719,0.818379,0.712621,0.608215,148.525732,478.128623,840.118409,1167.024575,1455.708213,148.181406,148.181406,421.558712,672.913409,853.334369,102.170222,315.849545,522.847907,679.247143,800.170244,301.789116,301.789116,803.308712,1232.028699,1626.13354,0.028498,0.024517,0.023322,0.023024,0.022561,0.0273,0.0273,0.024106,0.023243,0.023156,0.029803,0.024894,0.023819,0.023126,0.022687,0.025813,0.025813,0.023101,0.02314,0.022938,0.146737,0.098883,0.080657,0.071047,0.061724,0.136395,0.136395,0.093178,0.065968,0.058877,0.1643,0.095997,0.082009,0.067001,0.063519,0.11432,0.11432,0.072188,0.058341,0.062729,0.000812,0.000601,0.000544,0.00053,0.000509,0.000745,0.000745,0.000581,0.00054,0.000536,0.000888,0.00062,0.000567,0.000535,0.000515,0.000666,0.000666,0.000534,0.000535,0.000526,25.0,0,0.3522344322344322,0.2728864468864469,0.07934798534798526,0,0
198.949804,215.925033,235.929596,24.791295,24.62753,29.893361,446.66558837890625,563.3497314453125,0.0502,8.010913,13.544949,16.725823,18.365828,20.383547,6.976531,6.976531,10.820856,14.171717,16.611439,8.733333,14.617647,17.726741,20.416118,24.218449,13.035204,13.035204,17.81016,23.533109,27.102005,0.975845,0.927954,0.881866,0.843871,0.806639,0.981522,0.981522,0.949441,0.912391,0.876947,0.970533,0.909708,0.848546,0.788081,0.71913,0.927789,0.927789,0.828441,0.72662,0.633984,146.33631,433.458081,708.04784,933.696017,1151.935897,110.197959,110.197959,293.693583,496.929293,682.297759,177.666667,535.700206,885.136629,1221.54989,1596.659875,431.037245,431.037245,1000.198396,1564.17284,2061.933373,0.033699,0.028854,0.027039,0.027228,0.026957,0.034983,0.034983,0.03085,0.028326,0.027853,0.034094,0.029601,0.028892,0.028596,0.026898,0.03035,0.03035,0.028304,0.026485,0.025623,0.178268,0.120123,0.104483,0.100355,0.089626,0.199961,0.199961,0.148834,0.11278,0.101144,0.175422,0.120333,0.107099,0.097962,0.079157,0.128782,0.128782,0.108571,0.087562,0.079037,0.001136,0.000833,0.000731,0.000741,0.000727,0.001224,0.001224,0.000952,0.000802,0.000776,0.001162,0.000876,0.000835,0.000818,0.000724,0.000921,0.000921,0.000801,0.000701,0.000657,26.0,4,0.7712777777777778,0.10092929292929292,0.6703484848484849,4,4
214.259002,230.268478,253.766267,6.384887,5.645279,2.011577,101.05558776855469,66.7555923461914,0.0003,1.6555,2.696939,3.181771,3.355851,3.463587,1.766667,1.766667,2.084318,2.371622,2.689716,1.948718,3.062436,3.440911,3.563725,3.739496,2.58,2.58,3.381847,3.704392,3.880615,0.873927,0.707087,0.611006,0.58335,0.564312,0.874893,0.874893,0.836553,0.779409,0.71537,0.838224,0.627627,0.553012,0.544507,0.475301,0.72898,0.72898,0.58119,0.474453,0.420667,6.2415,14.323469,18.702604,19.916489,20.707065,6.058974,6.058974,7.681525,9.986486,12.599882,7.967823,18.03354,21.234234,21.319717,24.251541,13.148205,13.148205,19.870569,24.189752,26.115839,0.095236,0.075894,0.070176,0.068484,0.067623,0.090555,0.090555,0.083611,0.079734,0.076429,0.087602,0.072373,0.068543,0.067672,0.067473,0.077249,0.077249,0.068766,0.066838,0.066546,0.48039,0.330151,0.282929,0.261167,0.249648,0.444761,0.444761,0.382466,0.350087,0.317207,0.42602,0.302116,0.267288,0.245814,0.231529,0.344053,0.344053,0.25806,0.236643,0.236038,0.00907,0.00576,0.004925,0.00469,0.004573,0.0082,0.0082,0.006991,0.006357,0.005841,0.007674,0.005238,0.004698,0.004579,0.004553,0.005967,0.005967,0.004729,0.004467,0.004428,27.0,4,0.9741666666666666,0.02583333333333333,0.9483333333333333,4,4
